impressions,word_count,n_tags,external_link,media,post_day
26,-0.4234033801704288,1.346977597047466,-2.23606797749979,1.0871146130092182,1.313220696521267
43,0.12705561593182702,0.3041562315913633,0.4472135954999578,1.0871146130092182,-0.09800154451651243
50,1.9150438466627797,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
40,0.18424865740102508,-0.7386651338647394,0.4472135954999578,1.0871146130092182,-1.5092237855542918
37,-1.4927550983347375,1.346977597047466,-2.23606797749979,1.0871146130092182,1.313220696521267
35,0.00615028543167752,-0.3910580120460385,0.4472135954999578,1.0871146130092182,0.6076095760023773
46,0.15590747631605933,-0.3910580120460385,0.4472135954999578,1.0871146130092182,-0.09800154451651243
215,1.0189675000465268,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
21,-0.34332494791852036,-0.04345089022733761,-2.23606797749979,-0.9198662110077998,-1.5092237855542918
64,-0.09092397659491826,0.6517633534100642,-2.23606797749979,1.0871146130092182,1.313220696521267
62,-0.9539840003253864,-0.04345089022733761,-2.23606797749979,-0.9198662110077998,0.6076095760023773
50,0.36972260634125015,-1.0862722556834403,0.4472135954999578,1.0871146130092182,0.6076095760023773
54,-0.23024963267507542,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
85,0.41899526103020057,-0.3910580120460385,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
60,0.12705561593182702,-0.04345089022733761,-2.23606797749979,-0.9198662110077998,-0.8036126650354022
45,-0.34332494791852036,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
133,-1.012217142467255,0.3041562315913633,-2.23606797749979,1.0871146130092182,1.313220696521267
72,-0.05790765370913359,-1.0862722556834403,0.4472135954999578,1.0871146130092182,0.6076095760023773
64,-0.23024963267507542,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
62,-0.3828636216932925,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-0.09800154451651243
98,0.09767433417419005,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
61,-1.3401411093165199,-0.7386651338647394,0.4472135954999578,1.0871146130092182,-1.5092237855542918
94,-1.2008154532363626,-0.04345089022733761,-2.23606797749979,1.0871146130092182,1.313220696521267
210,-1.3401411093165199,-0.7386651338647394,0.4472135954999578,-0.9198662110077998,0.6076095760023773
115,-0.5076983650347588,-0.3910580120460385,0.4472135954999578,1.0871146130092182,-0.09800154451651243
137,0.06774383789246695,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-0.09800154451651243
91,-0.5966787517184847,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-0.09800154451651243
98,-1.012217142467255,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-0.8036126650354022
133,-0.5076983650347588,-0.7386651338647394,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
45,1.4543972637266114,-0.7386651338647394,-2.23606797749979,-0.9198662110077998,-0.8036126650354022
110,-0.12463543078281825,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-1.5092237855542918
85,-1.1354498497278358,-0.3910580120460385,0.4472135954999578,1.0871146130092182,1.313220696521267
143,-0.9539840003253864,-0.04345089022733761,-2.23606797749979,1.0871146130092182,1.313220696521267
104,0.4430744355284649,0.3041562315913633,0.4472135954999578,-0.9198662110077998,0.6076095760023773
114,1.4158114224282001,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
180,-0.46499623630425163,-0.7386651338647394,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
403,-0.6430946082735984,-0.7386651338647394,0.4472135954999578,-0.9198662110077998,1.313220696521267
102,0.26638127201198347,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
371,0.6864880964710163,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
132,-0.34332494791852036,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,1.313220696521267
241,-1.6614620361725319,-1.0862722556834403,0.4472135954999578,1.0871146130092182,-0.09800154451651243
620,-0.34332494791852036,-1.0862722556834403,0.4472135954999578,1.0871146130092182,1.313220696521267
341,-1.4146305832615549,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
209,-0.7910059950005317,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
448,0.18424865740102508,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,1.313220696521267
320,-0.2670612522636795,-1.0862722556834403,0.4472135954999578,1.0871146130092182,1.313220696521267
336,-1.6614620361725319,-0.04345089022733761,-2.23606797749979,1.0871146130092182,-0.09800154451651243
900,1.7963795731124614,1.346977597047466,0.4472135954999578,-0.9198662110077998,0.6076095760023773
507,1.6231042015644048,2.042191840684868,0.4472135954999578,-0.9198662110077998,1.313220696521267
303,1.943385027747747,1.346977597047466,0.4472135954999578,-0.9198662110077998,0.6076095760023773
797,1.5766883450092917,2.7374060843222696,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
259,1.2941401340424703,3.4326203279596714,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
408,-0.6430946082735984,0.6517633534100642,0.4472135954999578,1.0871146130092182,-0.8036126650354022
774,1.1776353145339113,1.346977597047466,0.4472135954999578,-0.9198662110077998,1.313220696521267
439,2.911395005900033,1.694584718866167,0.4472135954999578,-0.9198662110077998,1.313220696521267
957,1.1624576186282363,1.346977597047466,0.4472135954999578,-0.9198662110077998,0.6076095760023773
262,-0.5966787517184847,0.6517633534100642,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
435,1.7120845882481306,0.6517633534100642,0.4472135954999578,1.0871146130092182,1.313220696521267
365,1.3219883999536879,0.6517633534100642,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
882,0.8977350865242465,0.3041562315913633,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
459,0.4667968683678466,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
204,-1.0726482738757048,0.6517633534100642,0.4472135954999578,1.0871146130092182,-0.8036126650354022
232,0.9681303753461902,0.3041562315913633,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
170,0.09767433417419005,0.3041562315913633,0.4472135954999578,1.0871146130092182,-1.5092237855542918
153,-1.2008154532363626,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,1.313220696521267
313,0.6236865206188852,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,1.313220696521267
412,0.23946912710332796,0.6517633534100642,0.4472135954999578,1.0871146130092182,0.6076095760023773
261,-0.9539840003253864,0.9993704752287651,0.4472135954999578,1.0871146130092182,-0.09800154451651243
305,-1.4927550983347375,2.042191840684868,0.4472135954999578,1.0871146130092182,-0.09800154451651243
230,-0.23024963267507542,-0.04345089022733761,0.4472135954999578,1.0871146130092182,0.6076095760023773
286,-0.4234033801704288,0.3041562315913633,0.4472135954999578,1.0871146130092182,-0.09800154451651243
529,-0.2670612522636795,-0.3910580120460385,-2.23606797749979,-0.9198662110077998,0.6076095760023773
